filename,rmse,chroma,mel,tonnetz,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
03-01-02-02-02-02-08.wav,0.001689696,0.474701136,0.001473845,0.00037804,-713.9039307,66.07352448,13.90319252,22.20009232,6.460725307,6.768643379,3.388645172,-5.742837429,0.809826553,-1.42257297,-1.018724084,-7.452983379,-1.462046742,-0.317826241,-1.567671299,-2.026458025,-2.583892107,2.971975327,2.29617691,3.414742708,calm
03-01-03-01-01-01-08.wav,0.003639119,0.498514056,0.008043967,-0.011178425,-647.4295044,62.51512146,-7.338790417,19.04975891,6.878520012,1.067161322,1.122867465,-6.887897491,1.654308915,-1.809299469,-0.033530835,-2.726520777,-0.878569365,1.116939425,-2.099977255,-1.624543548,-2.797467947,2.317187071,-0.309494019,3.188779354,happy
03-01-03-01-01-02-08.wav,0.003757457,0.494793385,0.0084162,-0.001368821,-639.7572632,55.41617203,-8.050559044,21.95769501,5.674501419,-2.03184557,1.35680294,-5.533028126,0.340392143,-0.307836741,-0.292072982,-2.909994841,-0.589597762,1.081231594,-0.552029908,-2.209464312,-2.420134306,2.484719992,-1.397350073,2.129769802,happy
03-01-03-01-02-01-08.wav,0.003810245,0.507328331,0.009255199,-0.00791511,-657.5449829,58.8889122,0.527196646,19.25240326,9.221686363,-0.885753572,1.176613688,-7.096461773,0.567935467,-1.517418027,-1.702223539,-2.147379637,-2.346586227,2.301374912,-1.397839546,-2.92081666,-3.299734592,2.496409893,-3.317996025,2.579530478,happy
03-01-03-01-02-02-08.wav,0.004696348,0.489866316,0.014812402,0.014965226,-628.3971558,51.99335861,-7.667956352,14.61359406,8.483180046,-3.583052158,-3.038886786,-9.347826004,-0.873009205,-2.599228859,-2.118315458,-1.447304487,-1.921088696,2.077239513,-1.255330086,-2.05489397,-2.038380861,2.622693062,-1.153740168,3.303216696,happy
03-01-03-02-01-01-08.wav,0.010962583,0.432065457,0.063774996,0.003297766,-539.107666,50.0256424,-21.76447105,8.975465775,2.356205702,-9.230092049,-0.551424563,-10.97419262,-1.683295488,-2.56020689,-7.058529377,-4.110211372,-2.333158255,2.085859299,-1.909129381,-2.195506334,-2.222203493,2.735562801,-0.250397056,5.550832748,happy
03-01-03-02-01-02-08.wav,0.010327837,0.495426029,0.046308078,0.003717488,-549.4515381,47.36502075,-21.17625809,16.02478027,2.396515846,-6.265669823,2.547695398,-5.0885849,-0.507403374,-1.804695964,-5.011478424,-2.164328098,-2.253918409,2.830037355,-1.269351721,-2.100101471,-1.212012768,1.288703918,-0.398730576,3.848252058,happy
03-01-03-02-02-01-08.wav,0.011434292,0.433665603,0.073689081,-0.001655656,-520.772583,43.1685524,-21.62366676,11.13741112,3.090500832,-10.45434093,-3.415761948,-12.15266323,-3.910528421,-4.477159023,-9.382050514,-3.230268717,-4.901377678,-0.186560854,-3.051068068,-4.626848221,-2.985647917,1.784183741,-2.03037858,2.456474304,happy
03-01-03-02-02-02-08.wav,0.009134632,0.432393968,0.048733879,0.01020656,-542.857605,50.06600952,-23.38298988,9.492646217,1.138163805,-11.2743721,-4.156310081,-12.76624107,-4.753967762,-2.452111006,-10.03430367,-5.184205055,-6.022115707,0.578366697,-2.20406127,-2.853035212,-1.676435351,1.021047831,-1.651378155,4.30659008,happy
03-01-04-01-01-01-08.wav,0.001553226,0.500218093,0.001590111,0.01711541,-724.7820435,61.67817307,15.73279381,19.52176666,13.80181313,7.087087154,3.564661026,-3.733867645,-0.512419283,-0.555995345,0.467750043,-6.666660786,2.237171173,0.611318171,1.216963053,-0.236960024,-1.639799714,4.311742306,1.573635936,4.700173378,sad
03-01-04-01-01-02-08.wav,0.001419538,0.507708609,0.001287329,0.014148068,-733.2018433,71.18523407,11.90754414,23.83429146,8.104363441,4.701206207,4.922194958,-3.871695995,1.20599544,-2.299354792,0.330766767,-2.268037796,1.425248384,0.902164936,0.614097297,0.037174843,-0.401435912,2.919777632,0.930036426,4.343096733,sad
03-01-04-01-02-01-08.wav,0.001463115,0.513373792,0.001317419,0.010549265,-729.0194092,60.69424057,15.87519646,19.3133831,11.62011337,7.26504612,3.875895262,-7.756744862,-2.162082911,1.525854111,0.052152015,-1.860357523,-0.519094288,2.071560621,0.481344104,-0.148834109,0.327256799,3.970116615,-0.018143505,3.918202162,sad
03-01-04-01-02-02-08.wav,0.001460244,0.468906492,0.001192716,0.02327209,-727.1123047,71.0831604,14.38394833,19.59025955,11.60434532,7.559809685,-0.119777583,-8.328124046,-3.052791834,2.329160452,2.717230082,-6.891145229,1.427829027,2.307442904,1.035630584,0.915966034,0.062826499,7.346870422,5.337486267,5.657518387,sad
03-01-04-02-01-01-08.wav,0.003284293,0.406454712,0.007273111,0.015667181,-634.9806519,61.30450821,-8.467610359,16.3092289,10.0030117,-3.984691381,-5.288989067,-17.5972805,-2.238245964,3.388321877,-7.699707031,-4.42283392,-0.559476256,0.711844683,-0.725384176,-1.558928847,-1.613523126,7.219049454,6.561685085,8.91286087,sad
03-01-04-02-01-02-08.wav,0.003304745,0.441954195,0.007721869,0.010026762,-631.7081909,57.81244278,-4.768079281,16.79904556,8.447084427,-2.606080532,-2.490353584,-16.61860085,-6.383766651,3.015490055,-4.969041824,-2.969459534,0.419780582,1.585796595,0.444347471,-0.217427328,-2.728773117,6.449056625,3.834709644,7.104996204,sad
03-01-04-02-02-01-08.wav,0.003210119,0.473067224,0.006369646,0.022520054,-665.1377563,59.70784378,-1.454690814,16.25248146,9.662985802,-0.258321881,0.840805411,-11.60482311,-3.87919116,5.611329556,-7.578392982,-1.260667086,-0.329652846,2.389077187,-0.616293848,-1.013040423,-1.647693753,4.448144913,0.746336043,4.526847839,sad
03-01-04-02-02-02-08.wav,0.004991963,0.416663229,0.008815384,0.018126717,-634.9534912,67.46168518,-2.733887434,16.78439903,9.524965286,1.016109705,-3.592931747,-21.7710495,-6.95450592,8.178747177,-7.909748077,-4.652176857,0.046372842,4.245155811,1.927525282,-0.175173566,-4.197199821,7.307411194,3.038057566,6.663432121,sad
03-01-05-01-01-01-08.wav,0.009151788,0.493251622,0.053982377,0.003733741,-564.9083252,52.9502449,-6.26146698,11.41617584,-1.041988611,-1.889527321,5.585585117,-7.472371578,-2.068412304,-2.247915745,-2.6307621,-3.493884563,-2.304987431,2.888871193,-0.905480742,-0.352515697,1.071790218,0.261446089,0.428644031,3.70797205,angry
03-01-05-01-01-02-08.wav,0.009222658,0.483192772,0.058695659,0.002207755,-540.0993652,46.54710388,-0.754331946,12.65714645,-7.150283337,-3.039479971,6.819527626,-4.381490231,-3.770067215,-3.975884914,-1.327057123,-1.879067659,-1.278870463,1.504544497,-2.575520515,0.320771426,0.079926379,0.477744281,-0.343803793,2.189592123,angry
03-01-05-01-02-01-08.wav,0.007193161,0.510695398,0.032812174,-0.004771571,-600.4872437,47.0310173,8.274136543,11.54835892,-0.638376713,0.296465814,7.376605034,-5.875466824,-4.080995083,-2.918781519,-1.856617451,-1.377170324,-1.045593023,1.101395726,-1.139967322,1.400256515,0.593856156,0.673858762,-0.264225572,3.606996536,angry
03-01-05-01-02-02-08.wav,0.008829759,0.489465743,0.04656833,0.000394374,-587.3616333,45.87744904,8.389754295,11.80942631,-1.277215838,-2.3637712,6.329958916,-6.048759937,-5.474514961,-3.364493132,-3.581805706,-3.201615095,-2.624698877,1.036303282,-3.642394543,0.847209573,-0.527370036,-0.372038156,-0.367989391,2.413411379,angry
03-01-05-02-01-01-08.wav,0.022131413,0.46240449,0.280090392,0.014486626,-471.2666321,46.47057724,-14.77443981,3.951627493,-13.22383308,-7.196633339,7.128047466,-8.927053452,-6.746966839,-2.33929348,-2.042639732,-1.27834022,-3.059551954,-1.255276918,-2.217012405,-0.092716128,-1.674100876,0.786548674,1.229306459,6.935893059,angry
03-01-05-02-01-02-08.wav,0.049269654,0.429683208,1.805900931,0.012910793,-379.1070251,28.89037704,-19.92507172,5.618886948,-12.07304382,-9.517400742,4.915408134,-6.118035793,-5.378599167,-3.09871006,-4.259965897,-3.18257761,-5.551651001,-2.683261156,-4.613782406,0.168959543,2.987313509,3.376194477,3.625253916,8.438715935,angry
03-01-05-02-02-01-08.wav,0.021765662,0.477752775,0.314582974,0.019675108,-491.933136,30.43778229,-5.006771088,2.795642853,-8.907745361,-6.299471855,5.487160683,-11.33710861,-4.441133976,-4.656855583,-3.340317965,-2.080320835,-3.186089754,0.269700617,-4.893560886,-3.029434681,-2.75222826,-0.495988786,-1.713210225,5.169776917,angry
03-01-05-02-02-02-08.wav,0.023525687,0.432044864,0.360779107,0.008253772,-474.6586304,34.9748764,-7.841065407,6.527110577,-8.792713165,-8.476937294,6.457773685,-11.62005806,-5.671480656,-5.584161758,-4.409132957,-2.6957407,-3.054490566,-1.55970633,-3.396725893,-1.685481906,-0.118342407,1.202328682,1.822596073,7.559172153,angry
03-01-06-01-01-01-08.wav,0.008713423,0.405687898,0.051252231,0.00671228,-532.9199829,45.62896729,-22.66725349,6.970666409,0.953811407,-7.838813782,-2.329378366,-17.41273308,-4.323315144,-3.7546103,-8.40264225,-6.925361156,-3.420743704,0.678616762,-0.274566561,0.826637447,-4.95919323,4.149416447,5.929079056,9.787535667,fearful
03-01-06-01-01-02-08.wav,0.009910773,0.47219497,0.041452833,0.009192191,-548.6546631,58.78163147,-14.79916573,11.7244854,4.133559704,-0.954125464,4.888267517,-12.00161362,-2.830505848,2.385406017,-3.633604527,-5.427751064,0.755003035,3.846389055,1.160786748,2.464314938,-2.65028882,5.630714893,6.899228096,11.52350998,fearful
03-01-06-01-02-01-08.wav,0.010641386,0.372948021,0.064337753,0.007382369,-529.5604858,54.54041672,-17.77600861,0.543329418,2.717697382,-5.071417332,-4.784061432,-21.12535667,-4.113170147,1.430419087,-8.199631691,-6.103560925,-3.52033782,2.18157959,0.642795205,0.682098687,-4.586773872,5.018014431,4.994986057,7.591939926,fearful
03-01-06-01-02-02-08.wav,0.008269353,0.451063991,0.039761715,0.003865291,-573.3845215,46.02555466,-8.298254967,6.155948639,4.510727406,-4.064031601,3.082837105,-14.60883617,-4.151319504,0.403289229,-9.151900291,-2.443545818,-3.753566027,2.381354094,-2.345522165,-2.106952667,-5.577685833,1.690288782,2.074340343,5.390323639,fearful
03-01-06-02-01-01-08.wav,0.022967549,0.449143171,0.401869923,0.007463319,-436.3888855,21.43771935,-19.71656609,7.479823112,-5.30427742,-7.254302979,-0.145853043,-10.44653988,-4.14846468,-0.265442431,-3.422351122,-1.645192146,-2.392961025,0.439982742,-2.110169649,1.715884566,4.068461418,13.68965912,13.74091816,16.42844772,fearful
03-01-06-02-01-02-08.wav,0.026150014,0.423822582,0.483675033,0.004684822,-453.7282715,22.89895821,-23.20056152,7.378715038,-6.244888306,-10.43003654,0.597909212,-13.83438873,-2.581986427,2.238229752,-4.67192173,-2.561285496,-2.582984924,1.640961647,0.321479112,5.91658926,8.599137306,17.37231636,15.72959042,13.85905838,fearful
03-01-06-02-02-01-08.wav,0.024182502,0.426897496,0.439538479,0.021078984,-466.069458,25.23948097,-17.31861687,-1.643929362,-7.511003971,-7.301715374,-1.182524443,-13.21349144,-8.943508148,-1.608959079,-5.273654938,-1.487269163,-0.777240157,6.997815132,2.996795893,6.502515793,7.561349392,15.45917416,13.51859665,13.25771427,fearful
03-01-06-02-02-02-08.wav,0.031593073,0.420921415,0.543358505,0.011606492,-450.484375,22.44120026,-16.80545425,3.187081814,-5.448512554,-7.860215187,3.236091137,-14.47789764,-5.058904171,1.469468236,-4.665683746,-0.463408083,-2.503999472,4.693129539,-0.235338286,3.232651234,4.898316383,14.36676693,17.23983574,21.96614647,fearful
03-01-07-01-01-01-08.wav,0.002457682,0.525299728,0.003841195,0.009097339,-679.0414429,63.85072327,11.62665272,16.58139801,6.550106049,5.313300133,3.707354784,-5.220132351,-1.27742672,3.009735346,0.945929348,-2.159776688,0.150832415,1.970757246,-1.094575286,0.110785536,-1.904917717,1.83035481,0.365921438,1.241161227,disgust
03-01-07-01-01-02-08.wav,0.002083047,0.522744238,0.002708026,0.005913101,-687.3619995,75.50692749,8.131705284,16.38203239,3.580289602,4.557481766,-0.924217582,-7.452528477,-3.488481283,1.999501109,-2.248662472,-1.841357589,-1.378986478,2.17951417,-0.818526089,-0.192772821,-2.589916945,1.99249208,0.23405005,2.108214855,disgust
03-01-07-01-02-01-08.wav,0.003124047,0.451952875,0.004861881,0.00372399,-670.9320679,61.36270523,16.43728256,13.53428745,6.908126354,3.216900349,-2.00732708,-9.108711243,-3.600914478,3.307281971,-4.379777431,0.027883282,-2.877953291,1.342206836,-2.420516968,0.165577248,-2.507419586,0.928044319,-2.520658731,2.949134827,disgust
03-01-07-01-02-02-08.wav,0.003049134,0.512915373,0.00481143,0.005151223,-688.8927002,55.53160477,15.8223362,14.35161972,9.395378113,2.163973331,2.511859894,-6.200074196,-3.439731836,2.825561285,-0.812962353,2.638409853,-1.797359228,4.248214245,-0.930516601,0.409774214,-0.697529912,1.518137574,-1.793965578,0.804207027,disgust
03-01-07-02-01-01-08.wav,0.004379517,0.474446952,0.012414832,0.007455853,-606.0441284,51.66492844,4.323460579,12.67648983,2.444797039,0.079387665,-2.532678366,-13.98677731,-2.929791927,2.087515116,-1.151079416,3.429806471,0.757217407,2.30954361,-2.255094767,-2.570193291,-0.815480292,2.855308771,-1.190911412,1.348070621,disgust
03-01-07-02-01-02-08.wav,0.003035421,0.482263684,0.005904039,-0.01097017,-646.7157593,73.82602692,4.479368687,15.85721779,3.898207664,-4.925453663,-6.529380798,-6.132339954,-1.654851079,-1.862610221,-2.787126303,1.348540425,-3.218007565,-0.32111156,-1.829857588,-4.468773365,-1.974093795,-0.258614391,-1.515811443,0.634829581,disgust
03-01-07-02-02-01-08.wav,0.003639709,0.508015633,0.007647701,-0.009863709,-656.93573,55.20313263,13.04153252,14.65024948,6.179487228,-1.385281801,-3.034506083,-8.001542091,-3.039008617,-3.037652016,-5.823100567,4.115194798,-4.092423916,1.103999615,-1.977113843,-2.863156796,-2.259516478,2.127043247,-1.478265882,1.150545239,disgust
03-01-07-02-02-02-08.wav,0.005095652,0.517229915,0.014277203,-0.006205988,-628.5490112,48.0243454,10.87638855,12.56085968,4.042563438,-3.977691174,-4.9726758,-6.619587898,-1.797724366,-0.261530131,-4.43329668,5.00754261,-4.080899715,-0.676094711,-2.561369658,-1.273055077,-0.992224693,1.572296143,-0.987159431,1.250774503,disgust
03-01-08-01-01-01-08.wav,0.003690615,0.509643435,0.009398581,0.016509416,-614.6487427,50.19229126,1.282140017,11.3781147,5.104769707,3.527597904,1.180916071,-12.40211773,0.549303472,2.437288284,-1.421201229,-4.16260004,1.24702239,2.499237299,-0.584982038,0.435815632,0.152601272,1.588886976,1.301397562,4.870810509,surprised
03-01-08-01-01-02-08.wav,0.004427018,0.492469907,0.012978821,0.009941758,-613.0855713,51.13402557,-0.799878359,9.545750618,0.954819858,1.37543118,1.829640865,-12.3799057,-0.234821782,-1.46838665,-3.162017345,-5.826908112,-1.019149065,2.670325756,-0.386065274,-2.184179544,-0.043980539,1.131270528,-0.554180801,3.52226305,surprised
03-01-08-01-02-01-08.wav,0.006635244,0.460906804,0.029423509,0.010537687,-587.4327393,45.23032761,1.698026299,7.531990051,3.658773899,1.047708273,0.596696377,-12.09789181,-0.719342947,-0.581571341,-3.734030485,-4.570141792,-3.496770859,3.293015957,0.053481963,-2.008125067,0.999290228,2.856211185,2.539898396,5.967159748,surprised
03-01-08-01-02-02-08.wav,0.005133491,0.496561885,0.016115472,0.004406679,-625.8601074,52.2437706,8.082427025,12.28343773,3.115989208,-0.102463067,3.539299011,-10.12082291,-2.315856218,-1.412982821,-2.368508339,-5.620444775,-3.068666458,1.605246902,-0.740314841,-1.287166834,-0.288899392,-0.210194707,-0.923748612,2.60602951,surprised
03-01-08-02-01-01-08.wav,0.006855489,0.478132814,0.028330347,-0.002358788,-553.657959,47.57051849,-8.778962135,8.158737183,-0.653249502,-0.306327969,-0.556436181,-14.87938404,-3.173006058,1.735868096,-4.457580566,-5.626018524,-0.893925846,2.552963734,-0.234618917,1.942092299,1.458658934,4.710604668,3.714987993,6.945641994,surprised
03-01-08-02-01-02-08.wav,0.00781176,0.48427707,0.041957069,-0.004140105,-552.5806885,49.64591599,-5.002708435,6.629464149,-1.924066782,-1.31764853,1.382463098,-14.85927391,-2.558056355,-0.01111803,-4.249988556,-5.379297733,-2.301708221,3.269069672,-1.895592332,-1.060204268,1.493581533,3.588234663,2.711436987,7.591612339,surprised
03-01-08-02-02-01-08.wav,0.009899334,0.504610002,0.061040077,0.014598622,-574.6852417,44.67867661,-2.859513521,2.398047209,-3.905475855,-1.720082879,3.761407614,-11.70419693,-4.128585815,-2.50430584,-0.894486845,-4.541829109,-3.147458315,1.360610723,-2.532170773,-1.754462481,2.9269104,5.4109478,3.694909334,7.431768417,surprised
03-01-08-02-02-02-08.wav,0.009558242,0.48602137,0.0568549,0.002045927,-565.5431519,42.14933395,0.81742394,4.395372391,-0.764939427,0.199570894,1.148602009,-14.86973572,-5.112914085,-3.227791309,-3.447373867,-6.924515247,-4.362496376,2.608078718,0.087803587,-1.084718227,1.825928807,3.817210197,2.518027067,5.228272438,surprised
03-01-01-01-01-01-09.wav,0.001358268,0.609411597,0.000806661,0.003942333,-737.758606,91.7010498,21.95799065,32.59881973,22.04153824,9.956925392,5.017789364,6.164300442,6.671364307,7.07010746,-0.44635269,8.942624092,5.835646152,3.724174023,4.636143208,3.657693148,4.562530518,5.662210464,-1.157291174,8.274530411,neutral
03-01-01-01-01-02-09.wav,0.000935365,0.566802442,0.000538974,-0.007644513,-774.7406006,78.35417938,13.85858631,21.51183701,12.8934288,5.23562336,0.867329061,-1.163683653,4.847483635,2.983258724,-6.121208668,6.972342491,1.962808609,-0.479589164,2.664056778,-0.700273156,0.328087658,2.604187012,-6.385765553,4.201379299,neutral
03-01-01-01-02-01-09.wav,0.000995393,0.579683185,0.00059899,-0.004004846,-764.0911255,66.7449646,15.63629818,20.95909309,12.47132301,7.246733665,-0.448786318,-3.90388608,-0.841961145,2.231943369,-5.965925217,2.704525709,-0.360236853,-0.107523493,0.193305075,1.65514636,-0.532802224,1.912941217,-3.594293356,3.614665508,neutral
03-01-01-01-02-02-09.wav,0.001086987,0.531165719,0.00073692,-0.003566643,-760.4801636,71.59456635,12.79219055,21.49754715,11.44660187,4.391258717,0.966512203,-3.261022091,-0.235786214,2.190999508,-5.316169262,3.687659025,0.041739125,1.593606114,1.116487384,0.906033576,1.052110553,0.465975583,-3.752317667,4.275657654,neutral
03-01-02-01-01-01-09.wav,0.000932282,0.55419147,0.000589842,-0.003853198,-761.0514526,71.27442932,14.13460255,20.29800797,16.19550514,6.745504379,-3.708658934,-1.697591186,3.1984694,2.440160513,-4.238423824,4.546635151,-0.919635773,-0.242011234,-0.355085701,-0.228888139,0.724786043,0.675008655,-5.99757719,4.407060623,calm
03-01-02-01-01-02-09.wav,0.001088219,0.492537677,0.000804476,-0.005278269,-712.1654053,64.9732132,0.846113861,29.84877777,14.65583801,1.227035046,-7.983038902,-4.292411327,4.647428513,4.540643692,-7.632488728,5.740817547,-0.538909614,-1.516070724,0.884853363,-1.115272045,1.694565654,1.236129403,-6.066331863,7.987059593,calm
03-01-02-01-02-01-09.wav,0.001746059,0.50322473,0.001945628,-0.001354154,-676.2661743,65.70059967,8.35968399,22.36889076,7.716157436,-1.598816514,-3.857790232,-2.001500845,-0.618312359,2.895844221,-5.621655464,6.491168022,-2.211447954,0.63783282,-2.56801796,-1.485293984,1.112546682,-3.315952063,-3.124017954,6.253010273,calm
03-01-02-01-02-02-09.wav,0.001104062,0.556896865,0.00068638,-0.000967721,-747.3504028,70.60808563,17.06955719,23.67847443,15.28272152,10.8044939,-0.716973364,-2.379087687,1.056999445,7.181447983,-3.600003004,5.88043499,0.73986131,1.226581573,1.424630046,1.215089321,1.306368589,4.036359787,-6.0170331,5.005901337,calm
03-01-02-02-01-01-09.wav,0.000523606,0.582155228,0.000152988,0.006668161,-802.1015625,63.70664597,20.92767334,23.43318367,15.42992115,10.71031189,-2.120779276,-2.516069174,6.970271111,6.29786396,-1.181083798,9.309374809,1.172622204,1.391413927,1.642328978,2.572530985,-0.516167045,3.428708076,-3.720625877,5.739309788,calm
03-01-02-02-01-02-09.wav,0.000708038,0.544094741,0.000232283,0.01229637,-776.4772339,79.81385803,24.92841339,34.31381226,20.33940506,14.2880497,-2.105358839,-0.79780066,5.168700218,3.530404091,-2.900247097,9.758103371,-1.418831825,1.402974725,2.604721069,0.976387382,-1.072446942,3.108383417,-3.341121912,6.755765915,calm
03-01-02-02-02-01-09.wav,0.001413398,0.491072863,0.00107782,0.002648019,-701.4907837,82.51106262,15.39438725,30.84580994,17.23560524,5.543559074,-3.175284863,-3.902353525,2.486237049,5.685033321,-3.639280081,7.373788834,-1.997622252,-0.286004931,0.857316673,-0.752979219,-0.601396561,-0.217980266,-4.07159996,5.246604919,calm
03-01-02-02-02-02-09.wav,0.001281667,0.415478915,0.000847737,-0.001842584,-752.7130127,73.30860901,15.78431225,21.17982674,11.99675655,9.870913506,-2.68345952,-3.170570612,-0.623198271,3.163615704,-7.862444878,5.047665596,0.15126732,-0.716996133,-0.497822553,3.090361834,-0.542775393,1.80427134,-5.021500111,3.208505154,calm
03-01-03-01-01-01-09.wav,0.00174551,0.47148633,0.001729888,-0.00526557,-698.187439,96.94564056,11.08304691,18.89221573,20.45310211,5.172151089,-4.57210207,-5.069281101,-10.94386101,-1.093991756,-2.450133085,0.111407332,1.313553333,-0.025575254,-5.625996113,0.634892583,-0.527878225,-3.609016418,-3.853654623,-0.313417226,happy
03-01-03-01-01-02-09.wav,0.00282894,0.548617423,0.00478541,-0.010341098,-664.817688,77.13140869,0.960087001,16.09114838,18.61879349,0.636154592,-4.45412302,-3.744589806,-2.759125471,3.647947311,-2.270011663,-1.351633549,-1.26071465,3.429134607,-1.333814025,1.306954384,0.771175265,0.76663667,-4.595420361,3.586232662,happy
03-01-03-01-02-01-09.wav,0.00201284,0.50206989,0.002387795,0.003029632,-706.3538208,68.561203,5.284002781,15.2723074,16.41381264,4.905703068,-4.971107483,-4.279540062,-3.785556555,3.515679598,-6.658462524,0.811580718,-0.807477355,-0.631973505,0.339175701,0.747104883,-1.15983212,0.525762737,-4.567779064,1.910554051,happy
03-01-03-01-02-02-09.wav,0.003337358,0.482175082,0.006491907,-0.007917425,-650.6445923,66.73190308,-4.839445591,14.84588528,13.17482376,1.135277629,-5.105460644,-10.93047905,-8.209619522,3.70549798,-5.014405251,-4.785794735,1.171745658,0.358107358,-4.104385376,2.196694613,-2.001213312,-0.880384326,-5.956899643,-0.065234683,happy
03-01-03-02-01-01-09.wav,0.019480716,0.395352662,0.244701266,0.000527464,-481.1263428,57.01916504,-17.85366821,2.807965755,7.161005497,-12.48741722,-15.39934826,-7.598967552,-14.85356998,-1.557878137,-1.650752306,-4.206447124,-5.271164894,2.559451342,-7.262201786,1.496055961,-4.291542053,-5.075464725,-2.947256565,-2.253577232,happy
03-01-03-02-01-02-09.wav,0.015522178,0.374076456,0.151721165,0.004966266,-476.5836792,79.5594635,-18.52843475,4.65426302,9.091843605,-16.35279655,-17.64753723,-6.857432842,-18.77462387,-4.61380291,-2.324773788,-6.69383812,-5.243765831,1.185697675,-7.693104267,0.163478702,-5.182195187,-8.176840782,-5.231864929,-1.169274211,happy
03-01-03-02-02-01-09.wav,0.022078888,0.486623943,0.293154418,-0.003191458,-464.7105408,39.12823868,-14.67405033,5.733644009,7.679329872,-6.524719238,-11.22135925,-5.478413582,-14.92508984,0.188168854,-6.668393612,-2.879755497,-2.519008398,3.331240177,-6.088840485,1.290737867,-2.237474442,-5.946902752,-4.760425091,0.310346127,happy
03-01-03-02-02-02-09.wav,0.015010196,0.3980802,0.156889439,-0.005032458,-506.105835,60.93203354,-9.227389336,6.419974327,9.97419548,-3.845638037,-10.14863873,-10.54964924,-15.96125126,-1.252575755,-4.510055065,-3.671556234,-0.803512692,2.537034988,-7.311770916,2.858241796,-6.404416561,-6.232252121,-2.02125144,-1.016844153,happy
03-01-04-01-01-01-09.wav,0.000358444,0.580282092,9.75E-05,-0.002932867,-804.4481812,74.74919128,12.22654343,25.10515976,18.82691002,12.21284008,0.332107395,-7.108490467,-1.908365846,4.772735596,-0.116800487,2.569246769,2.876472473,1.221014738,-2.275600195,3.982428789,-0.824081779,1.654372811,-0.918928742,2.03684473,sad
03-01-04-01-01-02-09.wav,0.000350785,0.608674824,0.000141512,-0.003636273,-822.7371826,56.76550674,9.812576294,18.85798645,12.11045933,8.890325546,-4.121513367,-6.119111061,-0.295975715,1.015991449,-0.316297442,1.489381433,1.640278101,-0.282924175,-2.306548834,1.108926058,0.379281968,-1.869362235,0.167914972,2.145290375,sad
03-01-04-01-02-01-09.wav,0.000586356,0.551090598,0.000282757,-0.008437606,-793.3813477,54.71795654,12.88117123,19.07504845,10.89624882,12.61597347,0.254187196,-6.723886967,-2.867042303,2.363590956,-1.726349473,-0.898942828,2.576200008,-2.736768961,-2.849286079,2.015962839,0.582878351,-2.839751482,-0.634042263,0.242963731,sad
03-01-04-01-02-02-09.wav,0.00041721,0.543407023,9.45E-05,-0.004162504,-818.7356567,66.48216248,22.04346466,26.33377075,15.86412144,15.54554462,2.853545666,-4.793915749,-0.236493766,7.929605961,-0.470132738,3.5604074,3.707246304,-1.121076465,-2.775028229,3.188905239,0.035058651,1.094077706,-1.410535216,1.501794696,sad
03-01-04-02-01-01-09.wav,0.001041486,0.477608234,0.000572455,-0.003986986,-708.5788574,84.92932892,5.769473076,24.56903458,17.60074997,5.76969099,-8.899606705,-7.563313484,-9.427395821,-1.462438941,-0.858976901,-8.06651783,-0.404672951,2.214667559,-4.835170746,1.79508543,-1.110871077,-1.141162157,-3.512453794,1.113758683,sad
03-01-04-02-01-02-09.wav,0.00099386,0.528517127,0.000619303,-0.006937568,-691.8669434,73.42835999,0.95599097,24.56137276,19.58174896,4.379515648,-11.47911167,-5.286556721,-6.237947464,-1.323764563,-3.611105204,-8.304362297,-3.460991621,-2.003718853,-2.373430967,0.832818925,-1.846799254,-1.765679717,-4.093551636,1.442209601,sad
03-01-04-02-02-01-09.wav,0.001395296,0.484292835,0.000962236,-0.001969252,-708.7322998,72.15441895,3.413342476,22.57354736,15.4833765,6.394331455,-10.15165329,-8.076534271,-8.835416794,0.404514641,-4.217673302,-10.07618618,-4.111789227,1.303499103,-5.541277885,2.817675591,-0.894609272,-3.672456503,-4.953212261,3.070745468,sad
03-01-04-02-02-02-09.wav,0.001394048,0.508671939,0.001038164,-0.009834734,-700.7739258,82.57377625,8.83433342,29.19983864,18.49684715,7.471320152,-5.904803276,-8.672524452,-8.912226677,1.473950386,-3.698875189,-11.18417263,-1.489011884,-0.339416504,-7.602088928,1.143005252,-0.911713541,-5.149936199,-5.711985588,1.666265845,sad
03-01-05-01-01-01-09.wav,0.001348883,0.551748753,0.001100038,0.000804574,-712.4695435,72.34918976,0.908895135,20.68498802,20.17414474,3.190422058,-3.443733215,-3.099250793,-5.697535515,2.658440113,0.543305814,-2.621620178,2.101207018,-0.587777376,-1.769121408,0.480932206,-0.198218599,-1.633176088,-2.694386959,2.970056772,angry
03-01-05-01-01-02-09.wav,0.002041099,0.530421138,0.002481696,-0.006967857,-675.1685181,68.49607849,0.594499052,19.06497574,19.79681587,5.724145412,-2.418726921,-3.835510731,-3.198954582,3.361581087,-0.577656925,-1.011448503,3.316981077,0.220439658,-0.664614022,0.914735794,0.967267513,0.628181756,-2.905977011,1.272260189,angry
